Text,Category,Code
"b. funds are pumped into a shell company which in turn can be dumped into an 
account of the fraudsters choosing which will allow the fraudster to easily 
steal the funds.",Cryptocurrency,1
"c. a group of fraudsters share private keys for crypto-wallets in order to build up 
enough of a single cryptocurrency to fraudulently invest in a fledgling 
business, then steal the funds later on down the line.",Cryptocurrency,1
"d. ***a group of fraudsters band together to buy large quantities of a 
cryptocurrency or stock at one time, then sell it at the inflated price at a 
specified time in order to make a profit.  
. true of false.",Cryptocurrency,1
you can store your bitcoins offline in a hard drive.,Cryptocurrency,1
"it is impossible for a hacker to steal your bitcoins even if they have 
your access to your computer because you need a wallet id number to access 
cryptocurrencies.",Cryptocurrency,1
"cryptocurrencies are backed up to a certain extent by the u.s. 
federal reserve.",Cryptocurrency,1
"cannot prosecute any supposed crimes committed with 
cryptocurrencies because they do not qualify as a regulated currency.",Cryptocurrency,1
please indicate which of the following are crytocurrencies.,Cryptocurrency,1
"bitcoin*** 
dogecoin 
ethereum*** 
vadarcoin 
poppycoin 
ripple*** 
dash*** 
ponzicoin*** 
nysnc 
 
 
bernina 
janone 
quartzcoin 
saluki 
nem*** 
-correct answers are marked with ***.",Cryptocurrency,1
"first, we start with explaining the technology and develop 
classifications of cryptocurrencies based on their characteristics.",Cryptocurrency,1
"then we explore 
cryptocurrency usages and relate the matter in taxation area.",Cryptocurrency,1
"we also explore how 
digital forensics can be done to gather information regarding cryptocurrency 
activities.",Cryptocurrency,1
"lastly, we suggest several steps to enhance cryptoforensics which are 
tailored for law enforcement agencies such as directorate general of taxes. 
 
. background 
this chapter describes the background knowledge of our paper, which 
consists of three parts, namely cryptocurrency, taxation, and digital forensics.",Cryptocurrency,1
"to enable the feature, several cryptographic techniques are 
implemented in the system, making it fully run by the automated protocols.",Cryptocurrency,1
"cryptocurrency runs on the internet, where traditional boundaries such as 
working hours, geographical locations, and jurisdictions are eliminated.",Cryptocurrency,1
"international money transfers can be done through cryptocurrency network which 
can be verified within minutes.",Cryptocurrency,1
"the success of bitcoin has caused a rapid adoption 
of cryptocurrencies across the world.",Cryptocurrency,1
"... the technologies behind cryptocurrency 
in recent days, there is a huge collection of technologies being implemented 
in various cryptocurrencies.",Cryptocurrency,1
"however, there are several core technologies that are 
used in (almost) all cryptocurrencies.",Cryptocurrency,1
"pkc is a cryptographic technique which 
utilises two keys: public key and private key.",Cryptocurrency,1
"as the name implies, the public key 
is intended to be publicized (shared) to other parties, while the private key needs 
to be kept secret by the owner.",Cryptocurrency,1
"both keys are different but having a -to- 
relationship.",Cryptocurrency,1
"this technique enables the cryptocurrency users to prove the 
ownership of the coins without revealing their real identities by the help of digital 
signatures.",Cryptocurrency,1
distributed ledger technology (dlt).,Cryptocurrency,1
"dlt is a public ledger where the 
information stored in the ledger is shared among system participants.",Cryptocurrency,1
"the 
                                                             
 based on information published by coinmarketcap.com on  november  
information inside dlt is constructed such that stored data is infeasible to tamper.",Cryptocurrency,1
"dlt is an append-only database; consensus method is applied to determine which 
participant can write the next data.",Cryptocurrency,1
"there are at least two major types in dlt, 
namely blockchain and directed acyclic graph (dag).",Cryptocurrency,1
"in dlt, new data is first 
collected and then stored once every predetermined period (epoch), constructing 
a sequential historical data.",Cryptocurrency,1
"the way it is stored in the existing storage is by linking 
it to the previous data: the hash of the previous data is included in the new data.",Cryptocurrency,1
"while blockchain can only have one main branch in the system (nakamoto ), 
dag allows multiple branches when storing information (popov ).",Cryptocurrency,1
"in this 
paper, blockchain and dlt will be used interchangeably to refer dlt as a general 
concept.",Cryptocurrency,1
hash functions and merkle tree.,Cryptocurrency,1
"hash function is an algorithm to convert 
an arbitrary length data into a value which has a constant length over the same 
hash function.",Cryptocurrency,1
"one of the main roles of hash function is to represent data without 
mentioning the data at all, hence it acts as the commitment of the represented 
data.",Cryptocurrency,1
"merkle tree is a form of binary tree where anyone can verify the correctness 
of any data within its leaves without the need of knowing all the leaves.",Cryptocurrency,1
"the merkle 
tree is often used as an authenticated data structure (ads) where it is easy to 
verify the integrity of its leaves.",Cryptocurrency,1
"... various types of cryptocurrency 
classifying cryptocurrencies is important in digital forensics as it will 
determine the tools and methods during the investigation, or even determine how 
difficult the investigation will be.",Cryptocurrency,1
"based on its characteristics, we can classify the 
cryptocurrencies into several types.",Cryptocurrency,1
"the naming convention is coined based on 
bitcoin as the standard cornerstone, hence we also use the blockchain technology 
in our classification.",Cryptocurrency,1
"blockchain .. the cryptocurrencies in this class are those 
cryptocurrencies following the identical (or with minor changes) protocols of 
bitcoin.",Cryptocurrency,1
"litecoin and dogecoin are two most popular cryptocurrencies other than 
bitcoin.",Cryptocurrency,1
"this class is marked by its legacy protocols such as nakamoto consensus, 
pseudo-anonymity, and input-output transactions.",Cryptocurrency,1
"the main function of these 
cryptocurrencies is payment method.",Cryptocurrency,1
"blockchain .. this class is for those cryptocurrencies that have evolved 
from version .",Cryptocurrency,1
by embedding additional features on their systems.,Cryptocurrency,1
"the 
cryptocurrencies in this class are nxt, ardor, nem, waves, and others.",Cryptocurrency,1
"not only 
as payment methods, these cryptocurrencies also provide rich features such as 
peer-to-peer marketplace, child chains, digital asset management, electronic 
voting, and so on.",Cryptocurrency,1
"blockchain .. the need of stronger anonymity motivated people to embed 
extra anonymity features on cryptocurrencies.",Cryptocurrency,1
"the members of this class are 
known to be more difficult to analyse than bitcoin, such as monero, zcash, and 
dash.",Cryptocurrency,1
"several other cryptocurrencies such as verge claimed that these products 
are anonymous, despite it is still unclear how their proposed protocols can provide 
a strong anonymity to the data and to their users.",Cryptocurrency,1
"blockchain .. the development of ethereum has expanded the scope of 
blockchain from merely storing data into a system that enables its users to run 
programs on its virtual environment which is in sync to its permanently-stored data.",Cryptocurrency,1
"offers smart contract capability to its users, where the users are 
given the flexibility of creating complex algorithms using the provided software 
development tools.",Cryptocurrency,1
"not only providing a payment scheme, the smart contract can 
be utilised to develop decentralized applications (dapps) with unlimited features 
which will be run directly on the blockchain (wood ).",Cryptocurrency,1
this class exists due to the popularity of smart contract.,Cryptocurrency,1
"in a smart 
contract platform, a developer can create a contract which contains values, or 
tokens.",Cryptocurrency,1
these tokens can be set to be transferred from their owners to receivers.,Cryptocurrency,1
"token can be treated as a different class of cryptocurrency, but it can also be a 
derivation of smart contract.",Cryptocurrency,1
"the most popular token platform at the time of the 
writing is ethereum, where erc (vogelsteller and buterin ) is the most 
known standard when creating tokens.",Cryptocurrency,1
"by implementing the erc standard, a 
token can be traded with other tokens in a peer-to-peer token market as they have 
identical functions and characteristics.",Cryptocurrency,1
"this type of token is also commonly called 
as erc token.",Cryptocurrency,1
